OWNER;TABLE_NAME;COLUMN_NAME;COLUMN_ID;DATA_TYPE;DATA_LENGTH;DATA_PRECISION;DATA_SCALE
MAXIMO;PERSON;DFLTAPP;65;VARCHAR2;160;;
MAXIMO;PERSON;DEVICECLASS;66;NUMBER;22;;
MAXIMO;PERSON;USERNOTFTYPE;67;VARCHAR2;80;;
MAXIMO;PERSON;CLASSSTRUCTUREID;68;VARCHAR2;80;;
MAXIMO;PERSON;SADDRESSCODE;69;VARCHAR2;48;;
MAXIMO;PERSONANCESTOR;ANCESTOR;1;VARCHAR2;120;;
MAXIMO;PERSONANCESTOR;PERSONID;2;VARCHAR2;120;;
MAXIMO;PERSONANCESTOR;HIERARCHYLEVELS;3;NUMBER;22;;
MAXIMO;PERSONANCESTOR;PERSONANCESTORID;4;NUMBER;22;;
MAXIMO;PERSONANCESTOR;ROWSTAMP;5;VARCHAR2;160;;
MAXIMO;PERSONGROUP;PERSONGROUPID;1;NUMBER;22;;
MAXIMO;PERSONGROUP;PERSONGROUP;2;VARCHAR2;32;;
MAXIMO;PERSONGROUP;DESCRIPTION;3;VARCHAR2;400;;
MAXIMO;PERSONGROUP;LANGCODE;4;VARCHAR2;16;;
MAXIMO;PERSONGROUP;HASLD;5;NUMBER;22;;
MAXIMO;PERSONGROUP;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;PERSONGROUP;ISCREWWORKGROUP;7;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;RESPPARTYGROUP;1;VARCHAR2;120;;
MAXIMO;PERSONGROUPTEAM;RESPPARTY;2;VARCHAR2;120;;
MAXIMO;PERSONGROUPTEAM;RESPPARTYGROUPSEQ;3;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;RESPPARTYSEQ;4;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;USEFORORG;5;VARCHAR2;32;;
MAXIMO;PERSONGROUPTEAM;USEFORSITE;6;VARCHAR2;32;;
MAXIMO;PERSONGROUPTEAM;GROUPDEFAULT;7;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;ORGDEFAULT;8;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;SITEDEFAULT;9;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;PERSONGROUPTEAMID;10;NUMBER;22;;
MAXIMO;PERSONGROUPTEAM;PERSONGROUP;11;VARCHAR2;32;;
MAXIMO;PERSONGROUPTEAM;ROWSTAMP;12;VARCHAR2;160;;
MAXIMO;PERSONSTATUS;PERSONID;1;VARCHAR2;120;;
MAXIMO;PERSONSTATUS;STATUS;2;VARCHAR2;48;;
MAXIMO;PERSONSTATUS;CHANGEBY;3;VARCHAR2;120;;
MAXIMO;PERSONSTATUS;CHANGEDATE;4;DATE;7;;
MAXIMO;PERSONSTATUS;MEMO;5;VARCHAR2;200;;
MAXIMO;PERSONSTATUS;PERSONSTATUSID;6;NUMBER;22;;
MAXIMO;PERSONSTATUS;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;PHONE;PHONEID;1;NUMBER;22;;
MAXIMO;PHONE;PERSONID;2;VARCHAR2;120;;
MAXIMO;PHONE;PHONENUM;3;VARCHAR2;80;;
MAXIMO;PHONE;TYPE;4;VARCHAR2;40;;
MAXIMO;PHONE;ISPRIMARY;5;NUMBER;22;;
MAXIMO;PHONE;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;PLUSCASSETSTATUS;PLUSCASSETSTATUSID;1;NUMBER;22;;
MAXIMO;PLUSCASSETSTATUS;ASSETNUM;2;VARCHAR2;48;;
MAXIMO;PLUSCASSETSTATUS;STATUS;3;VARCHAR2;80;;
MAXIMO;PLUSCASSETSTATUS;CHANGEBY;4;VARCHAR2;120;;
MAXIMO;PLUSCASSETSTATUS;CHANGEDATE;5;DATE;7;;
MAXIMO;PLUSCASSETSTATUS;MEMO;6;VARCHAR2;1000;;
MAXIMO;PLUSCASSETSTATUS;ORGID;7;VARCHAR2;32;;
MAXIMO;PLUSCASSETSTATUS;SITEID;8;VARCHAR2;32;;
MAXIMO;PLUSCASSETSTATUS;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;PLUSCASSETSTATUS;LANGCODE;10;VARCHAR2;16;;
MAXIMO;PLUSCASSETSTATUS;HASLD;11;NUMBER;22;;
MAXIMO;PLUSCDSASSETLINK;PLUSCDSASSETLINKID;1;NUMBER;22;;
MAXIMO;PLUSCDSASSETLINK;DSASSETSLINKID;2;NUMBER;22;;
MAXIMO;PLUSCDSASSETLINK;DSPLANNUM;3;VARCHAR2;92;;
MAXIMO;PLUSCDSASSETLINK;ORGID;4;VARCHAR2;32;;
MAXIMO;PLUSCDSASSETLINK;SITEID;5;VARCHAR2;32;;
MAXIMO;PLUSCDSASSETLINK;ITEMNUM;6;VARCHAR2;120;;
MAXIMO;PLUSCDSASSETLINK;ASSETNUM;7;VARCHAR2;48;;
MAXIMO;PLUSCDSASSETLINK;LOCATION;8;VARCHAR2;100;;
MAXIMO;PLUSCDSASSETLINK;DSAL1;9;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL2;10;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL3;11;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL4;12;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL5;13;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL6;14;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL7;15;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL9;16;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;DSAL10;17;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;HASLD;18;NUMBER;22;;
MAXIMO;PLUSCDSASSETLINK;LANGCODE;19;VARCHAR2;16;;
MAXIMO;PLUSCDSASSETLINK;ROWSTAMP;20;VARCHAR2;160;;
MAXIMO;PLUSCDSASSETLINK;DSAL8;21;VARCHAR2;40;;
MAXIMO;PLUSCDSASSETLINK;REVISIONNUM;22;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;PLUSCDSCONFIGID;1;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;DSPLANNUM;2;VARCHAR2;92;;
MAXIMO;PLUSCDSCONFIG;REVISIONNUM;3;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;ASSETERROR;4;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;ASSETNPLACES;5;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;ASSETTRUNCATE;6;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;TOLERROR;7;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;TOLNPLACES;8;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;TOLTRUNCATE;9;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;REPEATVALUE;10;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;STDDEV;11;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;ORGID;12;VARCHAR2;32;;
MAXIMO;PLUSCDSCONFIG;SITEID;13;VARCHAR2;32;;
MAXIMO;PLUSCDSCONFIG;ROWSTAMP;14;VARCHAR2;160;;
MAXIMO;PLUSCDSCONFIG;RANGETRUNCATE;15;NUMBER;22;;
MAXIMO;PLUSCDSCONFIG;OUTPUTTRUNCATE;16;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;PLUSCDSINSTRID;1;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;DSPLANNUM;2;VARCHAR2;92;;
MAXIMO;PLUSCDSINSTR;DESCRIPTION;3;VARCHAR2;200;;
MAXIMO;PLUSCDSINSTR;LANGCODE;4;VARCHAR2;16;;
MAXIMO;PLUSCDSINSTR;ORGID;5;VARCHAR2;32;;
MAXIMO;PLUSCDSINSTR;SITEID;6;VARCHAR2;32;;
MAXIMO;PLUSCDSINSTR;PLANTYPE;7;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;INSTRCALRANGEFROM;8;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;INSTRCALRANGETO;9;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;INSTRCALRANGEEU;10;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;INSTROUTRANGEFROM;11;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;INSTROUTRANGETO;12;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;INSTROUTRANGEEU;13;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;INPUTPRECISION;14;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;OUTPUTPRECISION;15;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;PROCESSEU;16;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;PROCESSEUFACTOR;17;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1TYPE;18;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL1LOWERVALUE;19;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1UPPERVALUE;20;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2TYPE;21;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL2LOWERVALUE;22;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2UPPERVALUE;23;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3TYPE;24;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL3LOWERVALUE;25;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3UPPERVALUE;26;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4TYPE;27;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL4LOWERVALUE;28;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4UPPERVALUE;29;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;RON1TYPE;30;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;RON1LOWERVALUE;31;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;RON1UPPERVALUE;32;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1STATUS;33;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL2STATUS;34;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL3STATUS;35;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL4STATUS;36;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;NOADJMADECHOICE;37;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;ALLOWPOINTINSERTS;38;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;INSTRSEQ;39;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;SQUAREROOT;40;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CLIPLIMITS;41;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;TOL1SUMEU;42;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2SUMEU;43;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3SUMEU;44;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4SUMEU;45;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1SUMSPAN;46;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2SUMSPAN;47;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3SUMSPAN;48;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4SUMSPAN;49;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1SUMURV;50;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2SUMURV;51;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3SUMURV;52;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4SUMURV;53;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1SUMREAD;54;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL2SUMREAD;55;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL3SUMREAD;56;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL4SUMREAD;57;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;TOL1SUMDIRECTION;58;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL2SUMDIRECTION;59;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL3SUMDIRECTION;60;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL4SUMDIRECTION;61;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;TOL1NOADJLIMIT;62;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;TOL2NOADJLIMIT;63;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;TOL3NOADJLIMIT;64;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;TOL4NOADJLIMIT;65;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;ASSETFUNCTION;66;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;HASLD;67;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;ROWSTAMP;68;VARCHAR2;160;;
MAXIMO;PLUSCDSINSTR;TOL1DESCRIPTION;69;VARCHAR2;320;;
MAXIMO;PLUSCDSINSTR;TOL2DESCRIPTION;70;VARCHAR2;320;;
MAXIMO;PLUSCDSINSTR;TOL3DESCRIPTION;71;VARCHAR2;320;;
MAXIMO;PLUSCDSINSTR;TOL4DESCRIPTION;72;VARCHAR2;320;;
MAXIMO;PLUSCDSINSTR;INPUTRANGE;73;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;OUTPUTRANGE;74;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;NOADJMADECHOICE1;75;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;NOADJMADECHOICE2;76;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;NOADJMADECHOICE3;77;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;NOADJMADECHOICE4;78;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;REVISIONNUM;79;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CALPOINT;80;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CALFUNCTION;81;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CALDYNAMIC;82;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;MANUAL;83;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;NONLINEAR;84;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;REPEATABLE;85;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;SQUARED;86;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CLIPLIMITSIN;87;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;CONFIDLEVEL;88;NUMBER;22;30;2
MAXIMO;PLUSCDSINSTR;GBFROM1;89;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBFROM2;90;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBFROM3;91;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBFROM4;92;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBMETHOD;93;VARCHAR2;200;;
MAXIMO;PLUSCDSINSTR;GBSUMDIRECTION1;94;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;GBSUMDIRECTION2;95;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;GBSUMDIRECTION3;96;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;GBSUMDIRECTION4;97;VARCHAR2;48;;
MAXIMO;PLUSCDSINSTR;GBTO1;98;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBTO2;99;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBTO3;100;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GBTO4;101;VARCHAR2;60;;
MAXIMO;PLUSCDSINSTR;GUARDBAND;102;VARCHAR2;200;;
MAXIMO;PLUSCDSINSTR;KFACTOR;103;NUMBER;22;30;3
MAXIMO;PLUSCDSINSTR;UNCERTFREQ;104;NUMBER;22;;
MAXIMO;PLUSCDSINSTR;UNCERTUNITS;105;VARCHAR2;72;;
MAXIMO;PLUSCDSPOINT;PLUSCDSPOINTID;1;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;DSPLANNUM;2;VARCHAR2;92;;
MAXIMO;PLUSCDSPOINT;ORGID;3;VARCHAR2;32;;
MAXIMO;PLUSCDSPOINT;SITEID;4;VARCHAR2;32;;
MAXIMO;PLUSCDSPOINT;INPUTPERCENT;5;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;OUTPUTVALUE;6;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;INPUTVALUE;7;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;POINT;8;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;RON1UPPER;9;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;RON1LOWER;10;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL1LOWER;11;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL1UPPER;12;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL2LOWER;13;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL2UPPER;14;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL3LOWER;15;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL3UPPER;16;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL4LOWER;17;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;TOL4UPPER;18;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;SETPOINTACTION;19;VARCHAR2;48;;
MAXIMO;PLUSCDSPOINT;SETPOINTVALUE;20;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;PLANTYPE;21;VARCHAR2;48;;
MAXIMO;PLUSCDSPOINT;POINTDESCRIPTION;22;VARCHAR2;320;;
MAXIMO;PLUSCDSPOINT;INSTRSEQ;23;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;DIRECTION;24;VARCHAR2;60;;
MAXIMO;PLUSCDSPOINT;HASLD;25;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;ROWSTAMP;26;VARCHAR2;160;;
MAXIMO;PLUSCDSPOINT;REVISIONNUM;27;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;RON1TYPE;28;VARCHAR2;48;;
MAXIMO;PLUSCDSPOINT;TOLERANCEEU;29;VARCHAR2;48;;
MAXIMO;PLUSCDSPOINT;LANGCODE;30;VARCHAR2;16;;
MAXIMO;PLUSCDSPOINT;SETPOINTADJ;31;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;CALPOINT;32;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;CALFUNCTION;33;NUMBER;22;;
MAXIMO;PLUSCDSPOINT;CALDYNAMIC;34;NUMBER;22;;
MAXIMO;PLUSCDSSTATUS;PLUSCDSSTATUSID;1;NUMBER;22;;
MAXIMO;PLUSCDSSTATUS;DSPLANNUM;2;VARCHAR2;92;;
MAXIMO;PLUSCDSSTATUS;STATUS;3;VARCHAR2;48;;
MAXIMO;PLUSCDSSTATUS;CHANGEBY;4;VARCHAR2;120;;
MAXIMO;PLUSCDSSTATUS;CHANGEDATE;5;DATE;7;;
MAXIMO;PLUSCDSSTATUS;MEMO;6;VARCHAR2;200;;
MAXIMO;PLUSCDSSTATUS;ORGID;7;VARCHAR2;32;;
MAXIMO;PLUSCDSSTATUS;SITEID;8;VARCHAR2;32;;
MAXIMO;PLUSCDSSTATUS;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;PLUSCDSSTATUS;REVISIONNUM;10;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;PLUSCJPDATASHEETID;1;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;JPASSETSPLINKID;2;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;ORGID;3;VARCHAR2;32;;
MAXIMO;PLUSCJPDATASHEET;SITEID;4;VARCHAR2;32;;
MAXIMO;PLUSCJPDATASHEET;DSPLANNUM;5;VARCHAR2;92;;
MAXIMO;PLUSCJPDATASHEET;ROWSTAMP;6;VARCHAR2;160;;
MAXIMO;PLUSCJPDATASHEET;REVISIONNUM;7;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;JPNUM;8;VARCHAR2;48;;
MAXIMO;PLUSCJPDATASHEET;PLUSCJPREVNUM;9;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;ASSETNUM;10;VARCHAR2;48;;
MAXIMO;PLUSCJPDATASHEET;SEQUENCE;11;NUMBER;22;;
MAXIMO;PLUSCJPDATASHEET;LOCATION;12;VARCHAR2;100;;
MAXIMO;PLUSCJPDATASHEET;REQUIRED;13;NUMBER;22;;
MAXIMO;PLUSCJPSTATUS;PLUSCJPSTATUSID;1;NUMBER;22;;
MAXIMO;PLUSCJPSTATUS;JPNUM;2;VARCHAR2;48;;
MAXIMO;PLUSCJPSTATUS;JPREVNUM;3;NUMBER;22;;
MAXIMO;PLUSCJPSTATUS;STATUS;4;VARCHAR2;64;;
MAXIMO;PLUSCJPSTATUS;CHANGEBY;5;VARCHAR2;120;;
MAXIMO;PLUSCJPSTATUS;CHANGEDATE;6;DATE;7;;
MAXIMO;PLUSCJPSTATUS;ORGID;7;VARCHAR2;32;;
MAXIMO;PLUSCJPSTATUS;SITEID;8;VARCHAR2;32;;
MAXIMO;PLUSCJPSTATUS;MEMO;9;VARCHAR2;200;;
MAXIMO;PLUSCJPSTATUS;ROWSTAMP;10;VARCHAR2;160;;
MAXIMO;PLUSCPMEXTDATE;PLUSCPMEXTDATEID;1;NUMBER;22;;
MAXIMO;PLUSCPMEXTDATE;PMNUM;2;VARCHAR2;32;;
MAXIMO;PLUSCPMEXTDATE;MASTERPMNUM;3;VARCHAR2;32;;
MAXIMO;PLUSCPMEXTDATE;EXTDATE;4;DATE;7;;
MAXIMO;PLUSCPMEXTDATE;PREVEXTDATE;5;DATE;7;;
MAXIMO;PLUSCPMEXTDATE;CHANGEBY;6;VARCHAR2;120;;
MAXIMO;PLUSCPMEXTDATE;CHANGEDATE;7;DATE;7;;
MAXIMO;PLUSCPMEXTDATE;LANGCODE;8;VARCHAR2;16;;
MAXIMO;PLUSCPMEXTDATE;HISTORY;9;NUMBER;22;;
MAXIMO;PLUSCPMEXTDATE;COMMENTS;10;VARCHAR2;1000;;
MAXIMO;PLUSCPMEXTDATE;SITEID;11;VARCHAR2;32;;
MAXIMO;PLUSCPMEXTDATE;ORGID;12;VARCHAR2;32;;
MAXIMO;PLUSCPMEXTDATE;HASLD;13;NUMBER;22;;
MAXIMO;PLUSCPMEXTDATE;ROWSTAMP;14;VARCHAR2;160;;
MAXIMO;PLUSCWODS;PLUSCWODSID;1;NUMBER;22;;
MAXIMO;PLUSCWODS;WONUM;2;VARCHAR2;40;;
MAXIMO;PLUSCWODS;ASFOUNDCOMMENTS;3;VARCHAR2;200;;
MAXIMO;PLUSCWODS;LDKEY;4;NUMBER;22;;
MAXIMO;PLUSCWODS;ASLEFTCOMMENTS;5;VARCHAR2;200;;
MAXIMO;PLUSCWODS;SITEID;6;VARCHAR2;32;;
MAXIMO;PLUSCWODS;ORGID;7;VARCHAR2;32;;
MAXIMO;PLUSCWODS;ASFOUNDCALSTATUS;8;VARCHAR2;48;;
MAXIMO;PLUSCWODS;ASLEFTCALSTATUS;9;VARCHAR2;48;;
MAXIMO;PLUSCWODS;DSPLANNUM;10;VARCHAR2;92;;
MAXIMO;PLUSCWODS;DS1;11;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS2;12;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS3;13;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS4;14;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS5;15;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS6;16;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS7;17;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS8;18;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS9;19;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DS10;20;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL1;21;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL2;22;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL3;23;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL4;24;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL5;25;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL6;26;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL7;27;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL8;28;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL9;29;VARCHAR2;40;;
MAXIMO;PLUSCWODS;DSAL10;30;VARCHAR2;40;;
MAXIMO;PLUSCWODS;NOADJMADE;31;NUMBER;22;;
MAXIMO;PLUSCWODS;TEMPERATURE;32;VARCHAR2;44;;
MAXIMO;PLUSCWODS;HUMIDITY;33;VARCHAR2;44;;
MAXIMO;PLUSCWODS;TEMPERATUREEU;34;VARCHAR2;48;;
MAXIMO;PLUSCWODS;HUMIDITYEU;35;VARCHAR2;48;;
MAXIMO;PLUSCWODS;BAROPRESSUREEU;36;VARCHAR2;48;;
MAXIMO;PLUSCWODS;BAROPRESSURE;37;VARCHAR2;44;;
MAXIMO;PLUSCWODS;VIEWASLOOP;38;NUMBER;22;;
MAXIMO;PLUSCWODS;ISADDED;39;NUMBER;22;;
MAXIMO;PLUSCWODS;REVIEWDATE;40;DATE;7;;
MAXIMO;PLUSCWODS;REVIEWER;41;VARCHAR2;72;;
MAXIMO;PLUSCWODS;ASSETNUM;42;VARCHAR2;48;;
MAXIMO;PLUSCWODS;LANGCODE;43;VARCHAR2;16;;
MAXIMO;PLUSCWODS;HASLD;44;NUMBER;22;;
MAXIMO;PLUSCWODS;DSPLANNAME;45;VARCHAR2;80;;
MAXIMO;PLUSCWODS;REVISIONNUM;46;NUMBER;22;;
MAXIMO;PLUSCWODS;ROWSTAMP;47;VARCHAR2;160;;
MAXIMO;PLUSCWODS;DESCRIPTION;48;VARCHAR2;200;;
MAXIMO;PLUSCWODS;ADDINGTOWO;49;NUMBER;22;;
MAXIMO;PLUSCWODS;LOCATION;50;VARCHAR2;100;;
MAXIMO;PLUSCWODS;CERTIFICATENUM;51;VARCHAR2;200;;
MAXIMO;PLUSCWODS;SEQUENCE;52;NUMBER;22;;
MAXIMO;PLUSCWODS;REQUIRED;53;NUMBER;22;;
MAXIMO;PLUSCWODS;WODSNUM;54;NUMBER;22;;
MAXIMO;PLUSCWODS;TAGLOCATION;55;VARCHAR2;100;;
MAXIMO;PLUSCWODS;REQUIREDALWAYS;56;NUMBER;22;;
MAXIMO;PLUSCWODS;CONFIDLEVEL;57;NUMBER;22;30;2
MAXIMO;PLUSCWODS;GBMETHOD;58;VARCHAR2;200;;
MAXIMO;PLUSCWODS;GUARDBAND;59;VARCHAR2;200;;
MAXIMO;PLUSCWODS;KFACTOR;60;NUMBER;22;30;3
MAXIMO;PLUSCWODS;SYSTEMID;61;VARCHAR2;200;;
MAXIMO;PLUSCWODS;SYSTEMIDDESC;62;VARCHAR2;200;;
MAXIMO;PLUSCWODS;UNCERTFREQ;63;NUMBER;22;;
MAXIMO;PLUSCWODS;UNCERTUNITS;64;VARCHAR2;72;;
